source_stream_title,post_type,item_id,item_title,item_description,item_seo_title,item_seo_description,item_thumbnail_url,item_canonical_url,item_tags,item_hidden,item_published_at,author_first_name,author_last_name,item_url
Historias de clientes,customer_lp,429659367,99designs,99designs sustituye 3 sistemas con una solución omnicanal de Zendesk,99designs sustituye 3 sistemas con una solución omnicanal de Zendesk,99designs sustituye 3 sistemas con una solución omnicanal de Zendesk,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhZTc2ZDZmMmM5NzQuanBnJnZlcnNpb249MDAwMCZzaWc9NWI4MmRiMjhjMzZlYTYzM2I1ZTBlNjA3ODE3ODE4ZWM%253D,99designs,"Zendesk,99designs",FALSE,2018-04-30 15:15:29,,,https://recursos.zendesk.com.mx/historias-de-clientes/99designs
Historias de clientes,customer_lp,429989889,Airbnb,Descubre cómo Airbnb acogió a Zendesk como su plataforma de soporte y así miles de personas se hospedan felizmente alrededor del mundo.,Airbnb,Descubre cómo Airbnb acogió a Zendesk como su plataforma de soporte y así miles de personas se hospedan felizmente alrededor del mundo.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhZThkZGNkODNkNzUuanBnJnZlcnNpb249MDAwMCZzaWc9NmY5NTk0ZDM5MTUyNDNkYWEzNDA4Yjg0ZGFmZDczOTM%253D,airbnb-2,"Airbnb,Zendesk,customer success,Customer experience,atención,atención al cliente,cliente",FALSE,2018-05-01 17:39:44,,,https://recursos.zendesk.com.mx/historias-de-clientes/airbnb-2
Historias de clientes,customer_lp,422197845,Avantrip,Avantrip logró con Zendesk una experiencia de compra excelente.,Avantrip logró con Zendesk una experiencia de compra excelente.,Avantrip logró con Zendesk una experiencia de compra excelente.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhYzU0ZGE3OTI3OWMuanBnJnZlcnNpb249MDAwMCZzaWc9ZTM1MDE1ZTA3OWE1YzNlYmM4ZDkxOThhOTU1MWJhNDI%253D,,"Avantrip,Zendesk,Experiencia de compra,customer success",FALSE,2018-04-04 18:11:01,,,https://recursos.zendesk.com.mx/historias-de-clientes/avantrip
Historias de clientes,customer_lp,388579924,Cleverbridge ,Cleverbridge experimentó un índice de redirección de tickets de un 24 % con Zendesk Guide,,Cleverbridge experimentó un índice de redirección de tickets de un 24% con Zendesk Guide,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMjVlNDVlMmQyZGMuanBnJnZlcnNpb249MDAwMCZzaWc9MWI2YzIyODJmMjdmNTJjNjQ2M2UzMGRjNWIwOGEwZWM%253D,,"#Zendesk,#Cleverbridge",FALSE,2017-12-04 19:12:30,,,https://recursos.zendesk.com.mx/historias-de-clientes/cleverbridge
Historias de clientes,customer_lp,485430359,Customer experience y omnicanalidad:  las claves de la estrategia digital de Elektra,"Elektra, la empresa líder de México de comercio especializado y servicios financieros, logró poner al cliente en el centro de su negocio y brindar mejores experiencias con Zendesk.",Customer experience y omnicanalidad: las claves de la estrategia digital de Elektra,"Elektra, la empresa líder de México de comercio especializado y servicios financieros, logró poner al cliente en el centro de su negocio y brindar mejores experiencias con Zendesk.",https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVjMTBmZWYyMjA4NTIucG5nJnZlcnNpb249MDAwMCZzaWc9NDdkNTNlZTAzZmI1Yzc0MzgyNzFhYzBkNGE4YzJjZmI%253D,Experiencia-cliente-omnicanalidad-claves-estrategia- digital-Elektra,"atención al cliente,omnicanal,Zendesk Chat,zendesk guide,elektra",FALSE,2018-12-12 7:28:54,Daniella,De Caprio,https://recursos.zendesk.com.mx/historias-de-clientes/experiencia-cliente-omnicanalidad-claves-estrategia-digital-elektra
Historias de clientes,customer_lp,429684234,Ebates,Ebates consiguió una puntuación CSAT del 93 % gracias a la solución omnicanal de Zendesk,Ebates consigue alto puntaje en CSAT gracias a Zendesk,Ebates consiguió una puntuación CSAT del 93 % gracias a la solución omnicanal de Zendesk,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhZTc4MDlkM2Q2NDguanBnJnZlcnNpb249MDAwMCZzaWc9MGYzNzUwYTdlODU0MmFkZjg0ZWZmZDIyNjNhM2I5MDU%253D,ebates,"Ebates,Zendesk",FALSE,2018-04-30 16:45:31,,,https://recursos.zendesk.com.mx/historias-de-clientes/ebates
Historias de clientes,customer_lp,388567753,Evernote,Evernote experimentó una reducción de un 17 % en el volumen de tickets después de configurar su Centro de ayuda,,Evernote experimentó una reducción de un 17 % en el volumen de tickets después de configurar su Centro de ayuda,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMjVlMTk1ODc3YWYuanBnJnZlcnNpb249MDAwMCZzaWc9YTU1NDIzMzViMTNjYzQ2ZGRjMjg5NzFhNTQ4ZDA4Yzk%253D,,,FALSE,2017-12-04 18:48:52,,,https://recursos.zendesk.com.mx/historias-de-clientes/evernote-2
Historias de clientes,customer_lp,388548832,Fossil,Fossil consolidó herramientas para dar soporte a 14 marcas con Zendesk,,,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMjViZWI4NmI5ZTEuanBnJnZlcnNpb249MDAwMCZzaWc9ZGJjOGU5OGFjYzUyMDE4YjFhYmMzNTI5NmM4ZTNkOTU%253D,,"#Zendesk,#AtenciónAlCliente,#fossil",FALSE,2017-12-04 16:32:19,,,https://recursos.zendesk.com.mx/historias-de-clientes/fossil-2
Historias de clientes,customer_lp,421961448,GA Tech Solutions,"Rogelio Acebedo, CEO de GA, nos cuenta cómo en su búsqueda por estar a la vanguardia, eligió a Zendesk de entre otras soluciones en el mercado.",GA a la vanguardia con Zendesk.,GA a la vanguardia con Zendesk.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhYzUwOWNlNTkwMjkucG5nJnZlcnNpb249MDAwMCZzaWc9MzFjOGYwMTliZGUyOWVhY2JjMGM5NDdkYmY5NzBlZDg%253D,GA Tech Solutions a la vanguardia con Zendesk.,"GA Tech Solutions,Zendesk,customer success",FALSE,2018-04-03 21:26:32,,,https://recursos.zendesk.com.mx/historias-de-clientes/ga-tech-solutions
Historias de clientes,customer_lp,465811406,iVoy impulsa la relación con sus clientes de la mano de Zendesk,Ivoy aumentó 98% de CSAT y redujo en menos de 60 minutos el tiempo de resolución de consultas,Ivoy prioriza la relación con sus clientes y aumentó sus ventas 17% con Zendesk,Ivoy aumentó 98% de CSAT y redujo en menos de 60 minutos el tiempo de resolución de consultas.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViYTkzN2M0ZGU1ZmUuanBnJnZlcnNpb249MDAwMCZzaWc9OWYyMGM1M2FiODMzNTA5MTE4M2RkZGVhYmNkZmY3MzQ%253D,Ivoy -prioriza-relación-clientes- aumentó-ventas-17-Zendesk,"atención al cliente,empresas,ivoy,servicio al cliente,zendesk support,Zendesk Chat",FALSE,2018-09-24 15:15:32,Daniella,De Caprio,https://recursos.zendesk.com.mx/historias-de-clientes/ivoy-mx
Historias de clientes,customer_lp,398615246,Kueski,Kueski está en un mismo canal con Zendesk,Kueski está en un mismo canal con Zendesk,Los clientes de esta startup tenían tantas formas de comunicarse con los agentes que la empresa decidió confiar en Zendesk para integrar todos los canales de atención.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhN2I3MzQwMWU2NjYucG5nJnZlcnNpb249MDAwMCZzaWc9YTgyNTQ5N2YyMDY5ZjkzZjEzM2Y2M2RkZDgyYmNlZWU%253D,,"kueski,Zendesk,Customer experience,atención al cliente",FALSE,2018-01-11 11:23:47,,,https://recursos.zendesk.com.mx/historias-de-clientes/kueski
Historias de clientes,customer_lp,486824654,LimeBike,LimeBike se sube al camino del crecimiento con Zendesk,LimeBike,LimeBike se sube al camino del crecimiento con Zendesk,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVjMThlOTlhNTU1ODUuanBnJnZlcnNpb249MDAwMCZzaWc9YWIyN2MzYTNjYjE5OWExMTk1NTljYjZhMDI3NGU2YzQ%253D,https://recursos.zendesk.com.mx/historias-de-clientes/limebike,"América, Europa,Support,Internet y móvil,Connect,Viajes y hospitalidad",FALSE,2018-12-18 7:36:04,Daniella,De Caprio,https://recursos.zendesk.com.mx/historias-de-clientes/limebike
Historias de clientes,customer_lp,389670340,NatureBox,NatureBox redujo el volumen de llamadas telefónicas en un 60 % gracias a Zendesk Chat,,NatureBox redujo el volumen de llamadas telefónicas en un 60 % gracias a Zendesk Chat,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMmFlNTE3MTc2MjYuanBnJnZlcnNpb249MDAwMCZzaWc9YmU3MWU3Mjc5MGRhOWQxNzE3ZWMzOTI2MDI5N2I1Mzg%253D,,"#NatureBox,#Zendesk",FALSE,2017-12-08 14:17:20,,,https://recursos.zendesk.com.mx/historias-de-clientes/naturebox-2
Historias de clientes,customer_lp,421918869,Play Telecom,Telecom utiliza Zendesk para resolver problemas que van más allá del servicio al cliente.,Telecom utiliza Zendesk para resolver problemas que van más allá del servicio al cliente.,Telecom utiliza Zendesk para resolver problemas que van más allá del servicio al cliente.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhYzU0NmMxZDhkMmUuanBnJnZlcnNpb249MDAwMCZzaWc9NmJkOTQwNjYwMTkxOTJiNDhiZTE4ZjMxZGEyYzJlMzY%253D,Telecom utiliza Zendesk para resolver problemas que van más allá del servicio al cliente.,"customer success,Zendesk,Play Telecom",FALSE,2018-04-03 15:26:14,,,https://recursos.zendesk.com.mx/historias-de-clientes/telecom
Historias de clientes,customer_lp,393617753,Rappi,El servicio 24x7 de Rappi necesitaba una atención 24x7 como la de Zendesk,El servicio 24x7 de Rappi necesitaba una atención 24x7 como la de Zendesk,El cuádruple de ventas en los últimos 4 meses tiene una explicación para Rappi: la adopción de las soluciones de Zendesk los ayudó a entender mejor a los clientes.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhYzU0NjAyYzIwZDgucG5nJnZlcnNpb249MDAwMCZzaWc9MzU4Y2U1ZmUzZDE0MmUyOWMxNGE3MmQxOTI3NjFiNTI%253D,,,FALSE,2018-02-07 16:41:25,,,https://recursos.zendesk.com.mx/historias-de-clientes/rappi
Historias de clientes,customer_lp,430785186,Resuelve tu Deuda,Descubre cómo Zendesk ayudó a Resuelve tu Deuda a mejorar sus canales de comunicación con sus clientes.,,Descubre cómo Zendesk ayudó a Resuelve tu Deuda a mejorar sus canales de comunicación con sus clientes.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhZWM5MDkwMjYxOTIucG5nJnZlcnNpb249MDAwMCZzaWc9YjBiMjg1Zjg2YWNlMWZmNTU4NWYyNTM1OTY1MDZkYzY%253D,resuelve-tu-deuda-aumenta-la-confianza-de-sus-clientes-de-la-mano-de-zendesk,"Resuelve tu Deuda,Zendesk,customer success",FALSE,2018-05-04 12:57:22,,,https://recursos.zendesk.com.mx/historias-de-clientes/resuelve-tu-deuda-aumenta-la-confianza-de-sus-clientes-de-la-mano-de-zendesk
Historias de clientes,customer_lp,422265123,Segurointeligente.mx,"Para segurointeligente.mx, la buena gestión al atender a sus clientes es esencial. ¿Lo ha conseguido?",,"Para segurointeligente.mx, la buena gestión al atender a sus clientes es esencial. ¿Lo ha conseguido?",https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhYzU1MzM3YWFjYmYuanBnJnZlcnNpb249MDAwMCZzaWc9NDQ0MDZjZjMzMDQzNTQ2NzkzMjhiNWE5MmQxYmQ3MmQ%253D,,"segurointeligente.mx,Zendesk,customer success",FALSE,2018-04-04 18:36:07,,,https://recursos.zendesk.com.mx/historias-de-clientes/segurointeligente-mx
Historias de clientes,customer_lp,421955049,SkyAlert,"SkyAlert se asegura que cada uno de sus clientes sea atendido, para ello, utiliza Zendesk.","SkyAlert se asegura que cada uno de sus clientes sea atendido, para ello, utiliza Zendesk.","SkyAlert se asegura que cada uno de sus clientes sea atendido, para ello, utiliza Zendesk.",https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhYzNmNjFhM2RkNzcucG5nJnZlcnNpb249MDAwMCZzaWc9YjNiMzU5Y2JlNjkwMzQ5NDFhMWI3OThiZGVhZjg5MTA%253D,"SkyAlert se asegura que cada uno de sus clientes sea atendido, para ello, utiliza Zendesk.","skyalert,Zendesk,customer success",FALSE,2018-04-03 17:46:15,,,https://recursos.zendesk.com.mx/historias-de-clientes/skyalert
Historias de clientes,customer_lp,389686174,Spartan Race,Spartan Race redujo drásticamente sus tiempos de respuesta con Zendesk Support,,Spartan Race redujo drásticamente sus tiempos de respuesta con Zendesk Support,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMmFlYTliMjMwNmQuanBnJnZlcnNpb249MDAwMCZzaWc9YjFmMTc0ZmFmMTY5ZWYyZDRlNjgxMjAwOTdjNzZhMmU%253D,,"#SpartanRace,#Zendesk",FALSE,2017-12-08 14:41:16,,,https://recursos.zendesk.com.mx/historias-de-clientes/spartan-race-2
Historias de clientes,customer_lp,383526397,Uber,Muy pocas compañías han alcanzado el nivel de éxito que hace que su nombre se convierta en un verbo (en inglés).,,Muy pocas compañías han alcanzado el nivel de éxito que hace que su nombre se convierta en un verbo (en inglés).,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMTM3MzRhYWQ5YzcuanBnJnZlcnNpb249MDAwMCZzaWc9YzQyZDlhZjkzNjA3ODZjY2IxN2YyNjY1YTBmMmVlMWQ%253D,,,FALSE,2017-11-21 13:10:22,,,https://recursos.zendesk.com.mx/historias-de-clientes/uber-2
Historias de clientes,customer_lp,393615086,WeWork,Wework elige a Zendesk para brindar experiencias únicas a sus clientes.,WeWork elige a Zendesk para brindar experiencias únicas a sus clientes,Wework elige a Zendesk para brindar experiencias únicas a sus clientes,https://cdn0.tnwcdn.com/wp-content/blogs.dir/1/files/2016/07/WeWork.jpg,www.zendesk.com.mx/wework,"Zendesk,wework,Customer experience,#AtenciónAlCliente",FALSE,2017-12-22 14:13:34,,,https://recursos.zendesk.com.mx/historias-de-clientes/wework
Recursos ,resource,386695147,11 pasos hacia un mejor documento de solicitud de propuestas de atención al cliente,,11 pasos hacia un mejor documento de solicitud de propuestas de atención al cliente,,https://zen-marketing-content.s3.amazonaws.com/content/blog/1_NewZendeskHeaders/2017%20customer%20strends.png,,,FALSE,2017-11-27 17:06:15,,,https://recursos.zendesk.com.mx/recursos/11-pasos-hacia-un-mejor-documento-de-solicitud-de-propuestas-de-atención-al-cliente
Recursos ,resource,420539904,4 tendencias esenciales del comercio minorista para la época navideña de 2018,"Para tener éxito en la época navideña, las compañías deben identificar la estrategia omnicanal óptima.",4 tendencias esenciales del comercio minorista para la época navideña de 2018,"Para tener éxito en la época navideña, las compañías deben identificar la estrategia omnicanal óptima.",https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhYmQzY2NiOWU1ZGMucG5nJnZlcnNpb249MDAwMCZzaWc9NjdmNjNlMjBmMTVjNjJlZjI5NzZkNTczZWJjNjY5ZTQ%253D,comercio-minorista-epoca-navidena,"comercio minorista,Customer experience,época navideña,Zendesk,omnicanal,omnichannel",FALSE,2018-03-29 15:23:13,,,https://recursos.zendesk.com.mx/recursos/comercio-minorista-epoca-navidena
Recursos ,resource,474833657,Atención omnicanal sin fricciones,"Implementar un enfoque de atención al cliente omnicanal, que integre todos los canales de soporte, para optimizar la comunicación, es clave para alcanzar esta experiencia.",Atención omnicanal sin fricciones,"Implementar un enfoque de atención al cliente omnicanal, que integre todos los canales de soporte, para optimizar la comunicación, es clave para alcanzar esta experiencia.",https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViZDc3NDg5ZDRmYTgucG5nJnZlcnNpb249MDAwMCZzaWc9NzJiNWUwNzZlMzQ2YmY0YjE4MTA3MmQ0MzBlMjZjZDQ%253D,atencion-omnicanal-sin-fricciones,"atención al cliente,experiencia del cliente,omnichannel,omnicanal,Zendesk,infografía",FALSE,2018-10-29 16:59:25,,,https://recursos.zendesk.com.mx/recursos/atencion-omnicanal-sin-fricciones
Recursos ,resource,474804104,Atención omnicanal: tu cliente y tu empresa la necesitan,Vea en este e-book cómo y por qué la solución de Zendesk hace de la atención al cliente una experiencia completa.,Atención omnicanal: tu cliente y tu empresa la necesitan,Vea en este e-book cómo y por qué la solución de Zendesk hace de la atención al cliente una experiencia completa.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViZDc1NWNlZTY3NTkucG5nJnZlcnNpb249MDAwMCZzaWc9NTBlMDNlYmFhMmRlZmIxMjI1Mzg4M2E0ZWNkMmQ2ZTk%253D,atencion-omnicanal,"omnicanal,omnichannel,atención al cliente,Zendesk",FALSE,2018-10-29 14:46:48,,,https://recursos.zendesk.com.mx/recursos/atencion-omnicanal
Recursos ,resource,380971072,"Clientes felices, resultados positivos",como puede ahorrar dinero con una atención al cliente ágil. Descubra como puede reducir el tiempo de respuesta de 35-40 horas hasta 1-2 horas por ticket. Vea como puede reducir el volumen de correos u,,como puede ahorrar dinero con una atención al cliente ágil. Descubra como puede reducir el tiempo de respuesta de 35-40 horas hasta 1-2 horas por ticket. Vea como puede reducir el volumen de correos u,https://d26a57ydsghvgx.cloudfront.net/content/MultichannelCoffeeCup.png,,,FALSE,2017-11-06 19:50:14,,,https://recursos.zendesk.com.mx/recursos/clientes-felices-resultados-positivos
Recursos ,resource,380957311,Cómo el chat en vivo ayuda a los negocios y consumidores,"El uso del chat en vivo se ha disparado de un 30% en 2009 a un 52% en 2013, y sigue subiendo.",,"El uso del chat en vivo se ha disparado de un 30 % en 2009 a un 52 % en 2013, y sigue subiendo.",https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhM2QwM2RkMGM0NDcucG5nJnZlcnNpb249MDAwMCZzaWc9ZmRmNTg0YWEyZDc1ZmRhODhlZmZmYTEzZTZiMjAyZjU%253D,,"#chat,#colecciones,#Chat en Vivo,#Zendesk,#Canales de Soporte",FALSE,2017-11-06 18:43:07,,,https://recursos.zendesk.com.mx/recursos/cómo-el-chat-en-vivo-ayuda-a-los-negocios-y-consumidores
Recursos ,resource,441284090,Cómo proporcionar una atención al cliente de calidad en las redes sociales,Entienda como proporcionar una atención al cliente de calidad en las redes sociales en este e-book de Zendesk y Sprout Social.,Como proporcionar una atención al cliente de calidad en las redes sociales,Entienda como proporcionar una atención al cliente de calidad en las redes sociales en este e-book de Zendesk y Sprout Social.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViMjNlMDkwYzI5MjcucG5nJnZlcnNpb249MDAwMCZzaWc9NWRhZGNlOGJjODI5YmE0MWM0MmYwZTc5ZjBiYmY0ZWM%253D,atencion-al-cliente-calidad-redes-sociales,"atención al cliente,Customer experience,Zendesk,sprout social,redes sociales",FALSE,2018-06-15 11:52:30,,,https://recursos.zendesk.com.mx/recursos/atencion-al-cliente-calidad-redes-sociales
Recursos ,resource,442139117,Cómo responder a los comentarios en las redes sociales,Esta infografía de Zendesk y Sprout Social explica por qué los comentarios en las redes sociales son realmente importante.,Como responder a los comentarios en las redes sociales,Este infografico de Zendesk y Sprout Social explica por qué los comentarios en las redes sociales son realmente importante.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViMjkyYTJjNjc1ODkuanBnJnZlcnNpb249MDAwMCZzaWc9MTcyZTk0MzkyNjcwNjEzYTdlZGY1Y2UzODcwMDY3Y2Q%253D,responder-comentarios-redes-sociales,"Zendesk,sprout social,atención al cliente,redes sociales",FALSE,2018-06-19 12:08:16,,,https://recursos.zendesk.com.mx/recursos/responder-comentarios-redes-sociales
Recursos ,resource,398558375,Conozca Zendesk Chat,Zendesk Chat es una solución simple y eficaz que permite chatear directamente con las personas que visitan un sitio web a través de un widget y administrar varias conversaciones.,Conozca Zendesk Chat,Zendesk Chat es una solución simple y eficaz que permite chatear directamente con las personas que visitan un sitio web a través de un widget y administrar varias conversaciones.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhNTYxYjM4YWVmYjgucG5nJnZlcnNpb249MDAwMCZzaWc9YTVhOTYwYzlmZGNiNzUxZjJhNTM2NjlhMzg3MmNkZTM%253D,zendesk-chat,"Zendesk Chat,Zendesk,Chat,atención al cliente,chat en vivo,Customer experience,software",FALSE,2018-01-10 8:55:48,,,https://recursos.zendesk.com.mx/recursos/conozca-zendesk-chat
Recursos ,resource,454387985,Conozca Zendesk Guide,Zendesk Guide es la herramienta pensada especialmente para ayudar a las empresas a conocer mejor a sus clientes y llevar la experiencia de los clientes a un nivel superior.,Conozca Zendesk Guide,Zendesk Guide es la herramienta pensada especialmente para ayudar a las empresas a conocer mejor a sus clientes y llevar la experiencia de los clientes a un nivel superior.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViNmM3OTdjNjA4MDMucG5nJnZlcnNpb249MDAwMCZzaWc9NDczOGQyOTNlZmY1ODZlYjI3NTc5MmJiODI1NGNiNDg%253D,conozca-zendesk-guide,"Zendesk,zendesk guide,Guide,Guide Enterprise,answer bot",FALSE,2018-08-09 13:28:16,,,https://recursos.zendesk.com.mx/recursos/conozca-zendesk-guide
Recursos ,resource,410444010,Conozca Zendesk Support,Zendesk Support es una solución omnicanal que permite reunir todas las interacciones de los equipos con los clientes y resolver los tickets de soporte.,Conozca Zendesk Support - Software de Help Desk,Zendesk Support es una solución omnicanal que permite reunir todas las interacciones de los equipos con los clientes y resolver los tickets de soporte.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhOGRkMWRjNDRiMzQucG5nJnZlcnNpb249MDAwMCZzaWc9ZTBhM2NmNDBiYzU2N2IxZDA4Njk3YTQ0NDJjZTFiNzE%253D,conozca-zendesk-support,"zendesk support,Zendesk,help desk,atención al cliente,Customer experience,software,email,tickets",FALSE,2018-02-21 15:10:25,,,https://recursos.zendesk.com.mx/recursos/conozca-zendesk-support
Recursos ,resource,463955795,Conozca Zendesk Talk,Zendesk Talk es una central telefónica integrada a la plataforma omnicanal de Zendesk que permite brindar una atención más resolutiva al cliente.,Conozca Zendesk Talk,Zendesk Talk es una central telefónica integrada a la plataforma omnicanal de Zendesk que permite brindar una atención más resolutiva al cliente.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViOWZiY2NlODQxMjgucG5nJnZlcnNpb249MDAwMCZzaWc9MTI2ZWJjMjc0ZGQyZjJhMjQzOTQ5ZmY3OTNlOWNlYjA%253D,conozca-zendesk-talk,"Zendesk,Zendesk Talk,central telefônica,teléfono,Talk,atención al cliente,omnichannel",FALSE,2018-09-17 10:42:32,,,https://recursos.zendesk.com.mx/recursos/conozca-zendesk-talk
Recursos ,resource,380939986,Cuadrante mágico de CRM para centros de interacción con los clientes de Gartner 2017,"Cuadrante mágico de CRM para centros de interacción con los clientes 2017, Gartner examina el mercado global de la atención al cliente y las aplicaciones de soporte.",,"Cuadrante mágico de CRM para centros de interacción con los clientes 2017, Gartner examina el mercado global de la atención al cliente y las aplicaciones de soporte.",https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMDBlMGVjMmEwYTgucG5nJnZlcnNpb249MDAwMCZzaWc9NTNkMGUwZWViY2FmNjY5N2Q4NmEyNjc2MTZmM2UwYjg%253D,,"#CRM,#AtenciónAlCliente,#Zendesk,#Informes de analistas,#Gartner,#Tendencias Y Observaciones",FALSE,2017-11-06 17:27:46,Juan,Ricardo Leyva,https://recursos.zendesk.com.mx/recursos/cuadrante-mágico-de-crm-para-centros-de-interacción-con-los-clientes-de-gartner-2017
